puma_geoid,STATEFIP,mean_val_2007,mean_val_2009,mean_val_2019,mean_val_2021,med_val_2007,med_val_2009,med_val_2019,med_val_2021,med_inc_2007,med_inc_2009,med_inc_2019,med_inc_2021,n_hh_2007,n_hh_2009,n_hh_2019,n_hh_2021,pct_chg_0709,pct_chg_1921,pct_chg_0721,abs_gain_0721,recovered_07,decimated
3603801,36,435686.0293514799,539535.6453520951,522389.55114426604,783407.8005419023,350000,455000,325000,480000,68000,100100,89850,115000,123,137,127,185,23.835883871510806,49.96620794307427,79.81017240970692,347721.7711904224,1,FALSE
3603802,36,629458.1740181965,1042602.5861928383,1246473.321649013,975533.6251744702,625000,500000,800000,750000,140700,130000,160000,177000,128,122,98,104,65.6349268669118,-21.73650183833097,54.97989627286487,346075.4511562737,1,FALSE
3603803,36,677809.4983991463,926410.783553142,1906754.2697738719,1418404.5069522136,625000,700000,999000,900000,80400,142500,143300,184000,102,158,182,160,36.677161612686675,-25.61157305705539,109.26300240734427,740595.0085530673,1,FALSE
3603804,36,785187.1440195281,1124567.0096357993,1333217.9408766564,1002278.670012547,875000,510000,700000,800000,82400,123000,132000,155000,63,53,60,103,43.22279958366597,-24.822593569848042,27.648380089577703,217091.525993019,1,FALSE
3603805,36,865262.4081867518,1971512.011002445,2197697.966659711,1769405.9815588305,1000000,1110000,1500000,1170000,220000,208600,347000,285000,717,752,556,451,127.85134224586915,-19.488209553737867,104.49356921292889,904143.5733720787,1,FALSE
3603806,36,857086.8163762088,1708836.141180058,2129090.1941853403,1691409.1826904041,1000000,1200000,1700000,1200000,221000,225600,282500,306000,580,608,365,341,99.37725193406582,-20.557185068545547,97.34397383939911,834322.3663141953,1,FALSE
3603807,36,719355.655737705,1116208.1333484265,1612765.58409974,1420671.7084000362,875000,850000,1200000,1000000,173600,175000,202800,195000,240,292,237,216,55.16777055207083,-11.910836738677823,97.49225533552331,701316.0526623313,1,FALSE
3603808,36,731366.0052165908,1108775.7574555837,1634429.2985164223,1490150.278674098,625000,850000,1200000,1000000,147000,150000,280000,207500,328,376,259,245,51.60340370581274,-8.82748614291771,103.74891204203517,758784.2734575071,1,FALSE
3603809,36,560890.7407407408,751734.7094025763,922018.4336963482,1179471.1056511058,625000,600000,800000,900000,85000,90000,112400,135000,159,193,194,208,34.02515941158117,27.922725028678265,110.28535862322069,618580.364910365,1,FALSE
3603810,36,830406.740651651,1603140.25970832,2344722.5786404926,1748187.2375724555,1000000,1200000,2000000,1100000,208000,156500,304000,191600,309,334,401,368,93.05482256204668,-25.441617123588145,110.5218023881391,917780.4969208045,1,FALSE
3603901,36,566736.4609359899,524010.2753361306,644735.250919885,661668.4691359751,625000,500000,600000,618000,100000,100000,129500,132000,1222,1133,1185,1042,-7.53898655634316,2.6263831847150296,16.750644213573434,94932.00819998526,1,FALSE
3603902,36,511310.5932996444,500198.81900576764,611585.5842691938,618517.5940957939,450000,480000,600000,600000,94200,98000,120000,101000,900,940,940,907,-2.1731946178093207,1.1334488589824105,20.96709948923799,107207.00079614948,1,FALSE
3603903,36,469068.1475411265,402902.57910706545,510329.56209776807,563508.8174033789,450000,400000,500000,555000,83840,97000,129400,126000,1042,939,982,998,-14.10574748699172,10.42057118678593,20.133677879709808,94440.66986225237,1,TRUE
3604001,36,615363.1643963675,710645.4643679241,1263174.2747291157,1333442.7574887157,625000,700000,900000,1200000,69600,67500,145000,150800,266,220,302,229,15.483913481402901,5.5628494155859,116.69200151048024,718079.5930923482,1,FALSE
3604002,36,547384.2439749092,492311.5758550745,1231598.5703812316,868010.0055648303,625000,475000,950000,789000,62020,89000,161900,159000,201,140,202,161,-10.06106199183166,-29.521678050004176,58.57416707168097,320625.7615899211,1,TRUE
3604003,36,629762.6872315911,565094.8630498224,1375000.071938133,1157299.6647756575,625000,580000,950000,900000,72730,92500,146200,120000,252,254,308,252,-10.268602045326881,-15.832756056195382,83.76758233535486,527536.9775440664,1,TRUE
3604004,36,716018.1948424069,1171948.4253310931,1700670.6440412735,1325962.5135619866,625000,800000,1200000,1000000,111000,171000,187900,190000,300,412,473,430,63.67578837700275,-22.032962807476622,85.18558929271711,609944.3187195797,1,FALSE
3604005,36,859548.3056198695,1233320.4819227182,2202770.151780855,1907505.664277233,1000000,1000000,1900000,1300000,140000,170000,255000,257500,468,467,538,493,43.484720272155066,-13.404234993147695,121.91954213691591,1047957.3586573635,1,FALSE
3604006,36,647652.8152883662,710012.1308696389,1393992.2807863948,1577577.8768899855,625000,585000,1200000,1000000,102200,100000,152400,166400,257,267,276,277,9.628509922172938,13.16977135626779,143.58388316239652,929925.0616016194,1,FALSE
3604007,36,428116.0402183732,404292.3654466071,687399.8914518318,585933.9566878981,450000,400000,575000,600000,67000,73000,90000,72000,234,201,208,147,-5.56477042056497,-14.76083078070193,36.863350503995434,157817.91646952496,1,FALSE
3604008,36,470780.394587336,508734.59385939484,528742.2980042627,585535.6752067035,450000,450000,500000,625000,66000,65800,99390,108000,335,390,452,327,8.061975330414453,10.74122070748024,24.375543658727885,114755.28061936749,1,FALSE
3604009,36,543052.3284253778,490652.06573581527,639589.907593411,660318.8663507781,625000,500000,600000,650000,83500,96930,127000,109000,1138,1160,1524,1350,-9.649210572671915,3.240976524373889,21.59396650879367,117266.5379254003,1,FALSE
3604010,36,488452.22127147845,427135.17317510693,827169.9749076889,711750.0013063352,450000,440000,600000,600000,91900,90000,108600,109000,413,574,516,504,-12.55333591006272,-13.953598063594418,45.71537814969816,223297.78003485675,1,TRUE
3604011,36,601762.6881975777,623168.9020231871,1371795.0213247454,1181880.5607325176,625000,600000,800000,1100000,73400,93000,110000,124900,184,214,199,205,3.557251761442059,-13.84423019765934,96.40309775146258,580117.8725349399,1,FALSE
3604012,36,643354.246552066,605978.6418047883,1016743.8474476113,1240549.219815931,625000,650000,899000,850000,61300,107200,125200,106000,363,430,490,447,-5.809490641833032,22.011972133409106,92.8252166616475,597194.9732638651,1,FALSE
3604013,36,653026.8091902098,634999.7554736288,927928.6249753403,917436.5149599663,625000,630000,900000,888000,84000,87700,137800,107000,576,581,803,697,-2.760538076367132,-1.1307022687928023,40.48986994846957,264409.70576975646,1,FALSE
3604014,36,664694.4524703843,627684.1763571443,1147101.3908780531,1142170.029103724,625000,650000,950000,1000000,60050,70900,80720,94700,570,500,700,524,-5.56801338956399,-0.4298976370828359,71.83384408561975,477475.57663333975,1,FALSE
3604015,36,685851.2278090783,659922.2114675516,1047850.885940667,1300591.7865253596,625000,700000,800000,1100000,100000,96000,138121,152000,384,429,483,458,-3.7805598780300724,24.11993003735492,89.63176470209774,614740.5587162813,1,FALSE
3604016,36,619224.2968918717,596992.6719345853,1000714.2544001031,900164.4721289714,625000,550000,780000,750000,79200,76600,113240,107000,593,795,1061,949,-3.5902378296322675,-10.047801540651403,45.36969505997229,280940.17523709964,1,FALSE
3604017,36,641067.7059402692,641180.5203871173,991433.6949618967,1019732.8555506963,625000,600000,900000,900000,74500,65100,101000,85400,802,691,988,901,0.017597898911886546,2.854367441070995,59.067887229638245,378665.1496104271,1,FALSE
3604018,36,507902.5043177893,513073.9702998039,888914.8857299424,793012.665813662,625000,500000,670000,650000,87800,78900,90300,100000,258,329,364,360,1.018200528261005,-10.788684209909388,56.134820969002796,285110.1614958727,1,FALSE
3604101,36,613603.265716834,580121.5247715248,1121291.4197371812,836404.6442142185,625000,600000,900000,749000,80000,77000,101000,88700,425,381,428,364,-5.456578022966446,-25.40702358979409,36.31033127522548,222801.3784973845,1,FALSE
3604102,36,545342.1286386207,506453.2228212762,681596.7175137915,651708.4985411835,625000,500000,700000,600000,70800,79500,91700,92000,596,537,506,471,-7.131102435534523,-4.385029769748447,19.504520981735507,106366.36990256282,1,FALSE
3604103,36,566197.8652299661,567529.2991987753,839206.3481933277,788843.9471920633,625000,590000,800000,750000,80000,91000,97200,95600,1110,1141,1164,1323,0.2351534773569708,-6.001193998315939,39.32301685236266,222646.0819620972,1,FALSE
3604104,36,599456.5137412163,621512.7033538936,836883.922996187,866537.6666784356,625000,625000,800000,850000,87000,97800,132000,108260,871,839,1001,1147,3.6793644087749318,3.5433520548564466,44.5538828613876,267081.15293721936,1,FALSE
3604105,36,489891.6638497279,443071.1409683453,542907.1646449582,592912.6533717017,450000,449000,500000,570000,95730,105000,124400,120000,1420,1315,1543,1684,-9.557321819573684,9.210688674452342,21.029341204216745,103020.98952197382,1,FALSE
3604106,36,536641.4787568634,493467.53688560735,694538.3289363233,729647.5743413141,625000,500000,650000,750000,82100,77000,110040,103400,720,756,678,755,-8.045211482956743,5.055047927845857,35.96555674964815,193006.09558445076,1,FALSE
3604107,36,557271.2395543176,496823.5925710969,852000.3571919219,660555.940375539,625000,500000,700000,650000,58000,58600,95000,78200,307,314,362,311,-10.847078171765006,-22.4699925534489,18.534008843489623,103284.70082122146,1,TRUE
3604108,36,515632.17794382176,493885.98266645905,724026.4128483704,979328.5683945696,625000,375000,500000,550000,90000,100000,125000,128400,548,540,598,630,-4.217385222947038,35.261442264491805,89.92774506428644,463696.3904507478,1,FALSE
3604109,36,482319.17046029336,493349.83632112236,725773.8617471979,624966.9237961664,625000,500000,700000,590000,65000,75700,108300,90000,326,324,425,377,2.287005480271926,-13.889579559720303,29.575385361469156,142647.75333587307,1,FALSE
3604110,36,571499.1027219617,505519.87408961856,712555.5724679595,846859.1707614735,625000,500000,750000,800000,78000,89000,128000,96000,831,830,1019,816,-11.54494002144435,18.848157741346277,48.182064806053845,275360.0680395118,1,TRUE
3604111,36,518031.64043150423,449104.6691076346,601049.081692835,593639.4969544396,625000,429000,600000,600000,85000,80710,119000,111000,732,660,1022,894,-13.305552391829895,-1.2327753197004407,14.59521979390223,75607.85652293533,1,TRUE
3604112,36,467521.0207089411,385547.89441546286,528019.1277124215,649065.4129064378,450000,400000,500000,600000,71400,78400,105200,109000,1038,988,1421,1700,-17.53357018453963,22.924602318562695,38.83127905611725,181544.39219749667,1,TRUE
3604113,36,539506.5428308947,461177.4857517196,580990.6340026511,565295.9814919222,625000,450000,575000,600000,72000,80000,123000,117200,778,733,887,895,-14.518648220310254,-2.7013606747156795,4.780190157788508,25789.438661027467,1,TRUE
3604114,36,515834.26177378546,579342.8254083763,602936.041906222,657973.8999462076,450000,565000,600000,600000,90050,116000,122300,129000,367,422,443,388,12.31181570146303,9.128307849366548,27.555292214140724,142139.6381724222,1,FALSE
3700100,37,203935.40330468674,209981.97000892943,222392.44323131425,328469.0387431767,162500,160000,185000,240000,52000,54000,65000,66000,1415,1388,1234,1148,2.9649421367063513,47.697931625100374,61.06523606027947,124533.63543848993,1,FALSE
3700300,37,215529.51932880006,222900.49010805614,161297.45878192125,168195.10872356378,187500,200000,140000,150000,60500,58000,63000,66000,988,873,892,980,3.4199356089182986,4.276353758907234,-21.961915357415837,-47334.41060523628,0,FALSE
3700400,37,136778.7650732917,157992.38922861614,196646.02557778606,223753.5918770608,112500,110000,165000,200000,46700,52000,79500,76800,1703,1686,912,880,15.509442671131964,13.78495508344356,63.587960278164815,86974.8268037691,1,FALSE
3700500,37,219598.77698009962,201357.00768267838,172201.5296928601,235295.3607034774,162500,155000,140000,190000,52000,52000,60000,74000,951,1004,763,868,-8.306862883427778,36.63952992935192,7.14784660426421,15696.583723377786,1,FALSE
3700600,37,137448.69026339907,142193.07802351867,129536.35625010805,176781.8186830353,112500,115000,85000,125000,50000,46000,60400,65000,1245,1259,859,933,3.4517518872153077,36.4727430974714,28.616590193955574,39333.128419636225,1,FALSE
3700700,37,173886.16969662375,176247.90385444436,219745.4191135873,251845.13027428425,137500,134000,187000,230000,59000,61600,80300,78800,1159,1223,833,911,1.3582070166598574,14.607681602729786,44.83333016862363,77958.9605776605,1,FALSE
3700800,37,135180.61429423335,134724.7962347316,205963.69046161382,276309.82445196935,112500,100000,160000,200000,48900,47800,61200,71000,1842,1691,843,831,-0.3371918835267541,34.154628824475346,104.40047997603781,141129.210157736,1,FALSE
3701000,37,260815.8348225683,274340.5615612103,167640.82967459867,163485.82404917403,225000,200000,150000,144000,84800,83000,73000,54100,2117,2173,643,635,5.1855466321064565,-2.4785165007174985,-37.31752362336719,-97330.01077339426,0,FALSE
3701100,37,161455.01769576638,173690.67964866024,206318.88887354863,268477.9866339711,137500,130000,200000,250000,58910,58904,93000,91550,2011,2109,1127,1026,7.578372061467805,30.12768152242199,66.28655489659089,107022.96893820472,1,FALSE
3701400,37,282077.8212809713,305368.117188915,387133.71002322674,490856.900642072,225000,212000,345000,390000,78000,85000,128500,127000,1784,1852,1065,1172,8.256691647070264,26.792601091912722,74.01470927880597,208779.07936110074,1,FALSE
3701500,37,240124.83467839888,231718.58511593865,268817.12385500415,322313.4955158669,162500,170000,200000,285000,65000,68250,90500,96040,1186,1191,948,1015,-3.500783071321543,19.90065621329908,34.22747211780237,82188.66083746802,1,FALSE
3701900,37,191166.58373055366,185439.15731769506,185771.77234752095,219218.9222262509,162500,152000,151000,191000,75000,67000,78000,79600,1353,1350,921,940,-2.996039527981162,18.00443062800778,14.67428979911917,28052.338495697244,1,FALSE
3702000,37,145500.8250261177,149323.83210863807,168334.975768301,210263.4986652684,112500,130000,150000,175000,53500,54400,68000,63000,1155,1041,851,831,2.6274813780843753,24.907790377846666,44.51017623269535,64762.673639150686,1,FALSE
3702100,37,163519.75890931234,153510.37438573383,158128.69425904044,186041.76973902617,137500,135000,140000,165000,58000,56004,63500,70500,1179,1088,962,980,-6.121207975318562,17.65212544806042,13.77326567745522,22522.010829713836,1,FALSE
3702300,37,164223.92918504527,159932.34843420578,203778.34691501746,307231.00243830186,137500,140000,190000,200000,59300,64000,72420,70000,1099,1036,965,1060,-2.613249343220743,50.76724641722002,87.08053324684381,143007.0732532566,1,FALSE
3702400,37,125988.57723538986,135939.83357334082,247245.79837217848,261769.8488856298,112500,100000,180000,215000,56000,53200,67750,61000,1274,1273,920,814,7.8985385471562175,5.874336635475719,107.77268434149705,135781.27165023994,1,FALSE
3702500,37,139800.9362558516,132146.01972575026,293403.1408940206,318123.4171593449,112500,100000,250000,300000,50000,53404,77800,81000,964,970,1205,1091,-5.4755831649739175,8.425361838322452,127.55456843088871,178322.4809034933,1,FALSE
3702900,37,312892.13127452135,314856.3213451366,313305.91275055334,414075.9698055499,275000,240000,230000,300000,84700,79200,90000,100800,1371,1315,1408,1429,0.6277531053959137,32.163471212631485,32.3382496449721,101183.83853102854,1,FALSE
3703200,37,104252.1303290901,108044.4004771742,280224.2299369649,327563.65191137267,85000,90000,250000,300000,45000,45000,108600,107000,1088,1313,1011,948,3.637594873230064,16.893407820250417,214.20331735894572,223311.52158228256,1,FALSE
3703300,37,150665.5013583771,138437.44299925634,240373.04608414546,253923.76512753678,112500,110000,199000,250000,51800,48500,90000,80000,865,823,1032,981,-8.11603070966775,5.637370439049862,68.53477593622891,103258.26376915968,1,FALSE
3703400,37,129149.6170071048,114408.89415185481,193674.0024540934,226345.13249706384,112500,95000,164000,190000,56500,50900,72700,77000,1116,1045,1013,972,-11.413679108656643,16.869135572656162,75.25807489201623,97195.51548995904,1,TRUE
3703500,37,105946.71171650526,101243.80202474691,208074.93635918314,230239.93630462702,75000,80000,160000,175000,44400,46140,72600,65000,851,875,1191,1052,-4.4389387981596915,10.652412219020079,117.31673647475584,124293.22458812175,1,FALSE
