county_geoid,h2007,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
08043,284.62,-1.110252266179479,21.017193081647846,84.06363600828675
08045,761.44,-2.8025845765917268,17.363843577695427,85.2416842528389
08047,242.29,-7.5281687234305945,18.16935207404866,92.66849876566212
08049,346.01,-2.751365567469144,22.669194802956195,95.13967437874895
08051,516.36,-4.8628863583546345,15.687965503724023,79.76706788168215
08053,162.04,2.166131819303896,5.2360774818401845,33.679354094579004
08055,144.87,3.5342030786222223,18.477539278601473,57.44743420085281
08057,112.32,13.256766381766383,-1.6842220759271442,49.653444676409194
08059,594.22,-2.557975160714898,17.85186873742528,111.96655852258543
08063,201.96,-2.1984551396316054,21.60946041426497,68.13367609254497
08065,390.21,4.520642730837254,22.35156391696482,109.92107273190186
08067,931.91,-3.932783208678947,12.219374965183016,54.24578866768761
08069,606.42,-2.2014445433857555,12.375556131915477,92.13398826579339
08071,246.04,-0.15444643147455306,15.377707935795272,50.527189300009745
08073,144.97,0.03448989446093176,13.694418164616827,83.5433371515846
08075,402.38,-1.091008499428403,17.89355062413316,70.78383604992841
08077,703.75,-2.4511545293072867,19.996903705232725,74.23850736203212
08079,132.97,-5.467398661352185,29.89897489228941,59.07395615391613
08081,294.03,1.2413699282386226,13.545722314385333,35.70995022862462
08083,493.67,-1.9750035448781622,18.608602507987506,54.5791513225985
08085,422.24,-1.2694202349374795,19.166717750669203,75.51161670879985
08087,280.7,-9.134307089419302,13.952641994404402,93.03714549938351
08089,355.64,2.4125520188955196,26.327117696972202,74.161150422278
08091,293.95,-6.88212281000169,14.182919901533797,69.16027679072378
08093,355.62,-4.651032000449929,20.674301454634648,106.38572488787065
08095,143.23,-0.8797039726314293,19.032769032769025,64.69419902746387
08097,566.86,-2.577355960907457,20.918673694042322,62.58073196986007
08099,185.12,0.30250648228176136,17.81535471331388,70.73005858494817
08101,429.23,-5.323486242806896,26.162489196197058,94.58515516689774
08103,265.35,2.389297154701331,13.95069603391994,22.673291323315546
08105,217.75,1.8966704936854262,20.287557603686636,56.24191926447348
