puma_geoid,state_fips,puma_code,puma_name
5311616,53,11616,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill PUMA"
5311507,53,11507,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge PUMA"
5311505,53,11505,Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA
5311611,53,11611,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center PUMA"
5311605,53,11605,Seattle City (West)--Duwamish & Beacon Hill PUMA
5311603,53,11603,Seattle City (Downtown)--Queen Anne & Magnolia PUMA
5311601,53,11601,Seattle City (Northwest) PUMA
5311606,53,11606,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities PUMA"
5311704,53,11704,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs PUMA"
5311615,53,11615,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities PUMA"
5311614,53,11614,King County (Southwest)--Auburn City & Lakeland PUMA
5311501,53,11501,Pierce County (Central)--Tacoma City (Central) PUMA
5311613,53,11613,King County (Southwest Central)--Kent City PUMA
5311609,53,11609,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities PUMA"
5311506,53,11506,Pierce County (East Central)--Puyallup City & South Hill PUMA
5311401,53,11401,"Thurston County (Central)--Olympia, Lacey & Tumwater Cities PUMA"
5311503,53,11503,Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord PUMA
5311604,53,11604,Seattle City (Southeast)--Capitol Hill PUMA
5311602,53,11602,Seattle City (Northeast) PUMA
5311607,53,11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill PUMA"
5311610,53,11610,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway PUMA"
5311608,53,11608,King County (Northwest Central)--Greater Bellevue City PUMA
5311504,53,11504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway PUMA"
5310501,53,10501,Spokane County (North Central)--Spokane City (North) PUMA
5401300,54,01300,"Logan, Mingo, Wyoming & McDowell Counties PUMA"
5400900,54,00900,"Putnam, Boone & Lincoln Counties PUMA"
5400200,54,00200,"Harrison, Marion, Taylor & Doddridge Counties PUMA"
5401000,54,01000,Kanawha & Clay Counties--Charleston City PUMA
5400800,54,00800,"Cabell, Wayne & Mason Counties--Huntington City PUMA"
5400600,54,00600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties PUMA"
5400700,54,00700,"Wood, Pleasants & Wirt Counties PUMA"
5400100,54,00100,"Ohio, Marshall, Hancock & Brooke Counties PUMA"
5400300,54,00300,Monongalia & Preston Counties--Morgantown City PUMA
5400500,54,00500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties PUMA"
5400400,54,00400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties PUMA"
5401100,54,01100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties PUMA"
5401200,54,01200,"Raleigh, Mercer & Fayette Counties PUMA"
5501001,55,01001,Dodge & Jefferson Counties PUMA
5500103,55,00103,Dane County (West) PUMA
5501000,55,01000,Sauk & Columbia Counties PUMA
5555103,55,55103,Eau Claire & Chippewa (South) Counties PUMA
5500200,55,00200,Green Bay City PUMA
5501500,55,01500,Outagamie County PUMA
5541003,55,41003,Milwaukee City (Central) PUMA
5570201,55,70201,Waukesha County (East) PUMA
5570101,55,70101,Waukesha County (West) PUMA
5500102,55,00102,Dane County (East) PUMA
5501600,55,01600,Marathon County PUMA
5501501,55,01501,Winnebago County PUMA
5541002,55,41002,Milwaukee City (North Central) PUMA
5540701,55,40701,Milwaukee County (West) PUMA
5570301,55,70301,Waukesha County (Central) PUMA
5501601,55,01601,"Central Sands--Wood, Portage, Juneau & Adams Counties PUMA"
5500101,55,00101,Madison City (Central) PUMA
5501301,55,01301,Manitowoc & Kewaunee Counties PUMA
5502500,55,02500,Sheboygan County PUMA
5520000,55,20000,Washington & Ozaukee Counties PUMA
5540301,55,40301,Milwaukee County (South) PUMA
5530000,55,30000,Racine County PUMA
5510000,55,10000,Kenosha County PUMA
5550000,55,50000,Walworth County PUMA
5502400,55,02400,Rock County PUMA
5500800,55,00800,"Grant, Green, Iowa, Richland & Lafayette Counties PUMA"
5500700,55,00700,West Central Wisconsin--Northern Mississippi Region PUMA
5500900,55,00900,La Crosse County PUMA
5555102,55,55102,St. Croix & Dunn Counties PUMA
5555101,55,55101,"Barron, Polk, Clark & Chippewa (North) Counties PUMA"
5540101,55,40101,Milwaukee County (Northeast) PUMA
5541005,55,41005,Milwaukee City (South) PUMA
5501400,55,01400,East Central Wisconsin PUMA
5500300,55,00300,Outer Green Bay City PUMA
5501401,55,01401,Fond du Lac & Calumet Counties PUMA
5541001,55,41001,Milwaukee City (North) PUMA
5541004,55,41004,Milwaukee City (South Central) PUMA
5500100,55,00100,Northwest Wisconsin PUMA
5500600,55,00600,"Oneida, Lincoln, Vilas, Langlade & Forest Counties PUMA"
5501300,55,01300,"Marinette, Oconto, Door & Florence Counties PUMA"
5600100,56,00100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties PUMA"
5600200,56,00200,"Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties PUMA"
5600300,56,00300,Laramie & Albany Counties PUMA
5600400,56,00400,"Natrona, Carbon & Converse Counties PUMA"
5600500,56,00500,"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation PUMA"
7200202,72,00202,"Mayagüez, Hormigueros, Las Marías & Maricao Municipios--Carr 2 (Suroeste) PUMA"
7200101,72,00101,"San Sebastián, Aguada, Moca, Añasco & Rincón Municipios--Carr 2-Carr 111 PUMA"
7200102,72,00102,"Aguadilla, Isabela & Quebradillas Municipios--Carr 2 (Noroeste) PUMA"
7200302,72,00302,"Hatillo, Camuy, Utuado & Lares Municipios--Carr 2-Carr 129 PUMA"
7200301,72,00301,"Arecibo, Barceloneta & Florida Municipios--Carr 2 (Norte) PUMA"
7200501,72,00501,"Vega Baja, Manatí, Morovis & Ciales Municipios--Carr 137-Carr 149 PUMA"
7200503,72,00503,Toa Alta & Vega Alta Municipios PUMA
7200502,72,00502,Toa Baja & Dorado Municipios PUMA
7200804,72,00804,San Juan Municipio (Noroeste) PUMA
7200901,72,00901,Carolina Municipio (Norte) PUMA
7200902,72,00902,"Trujillo Alto, Canóvanas, Loíza & Carolina (Sur) Municipios--Carr 852-Carr 185 PUMA"
7201101,72,01101,"Río Grande, Fajardo, Luquillo, Ceiba, Vieques & Culebra Municipios--Carr 3 (Noreste) PUMA"
7201102,72,01102,"Humacao, Yabucoa & Naguabo Municipios--Carr 53 PUMA"
7200701,72,00701,"Guayama, Salinas, Arroyo, Patillas & Maunabo Municipios--Carr 3 (Sureste) PUMA"
7200403,72,00403,"Juana Díaz, Coamo, Villalba & Santa Isabel Municipios--Carr 52-Carr 150 PUMA"
7200402,72,00402,Ponce & Jayuya Municipios PUMA
7200401,72,00401,"Yauco, Peñuelas, Guayanilla, Adjuntas & Guánica Municipios--Carr 2 (Sur) PUMA"
7200201,72,00201,"Cabo Rojo, San Germán, Lajas & Sabana Grande Municipios--Carr 2-Carr 100 PUMA"
7200803,72,00803,Guaynabo & Cataño Municipios PUMA
7200602,72,00602,"Cayey, Cidra, Aguas Buenas & Aibonito Municipios--Carr 14-Carr 173 PUMA"
7200801,72,00801,Bayamón Municipio (Este) PUMA
7200805,72,00805,San Juan Municipio (Este) PUMA
7201002,72,01002,"Gurabo, San Lorenzo, Juncos & Las Piedras Municipios--Carr 30 PUMA"
7200601,72,00601,"Corozal, Naranjito, Barranquitas, Orocovis & Comerío Municipios--Carr 156-Carr 164 PUMA"
7200802,72,00802,Bayamón Municipio (OEste) PUMA
7201001,72,01001,Caguas Municipio PUMA
7200806,72,00806,San Juan Municipio (Sur) PUMA
